id,scale_term,scale_type,condition,speaker,sentence,negation,thisN,thisTrialN,thisRepN,implicatures.thisRepN,implicatures.thisTrialN,implicatures.thisN,implicatures.thisIndex,thisRow.t,notes,welcome.started,keyWelcome.started,welcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.duration,insSI.started,keySI.started,insSI.stopped,keySI.keys,keySI.rt,keySI.duration,fix.started,fix_rand.started,fix_rand.stopped,fix.stopped,trial.started,stimSI.started,respSI.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,0.007885299999998097,0.02320659999986674,1.1095556000000215,space,1.0755890000000363,None,,,,,,,,,,,,,,673314,001,2025-04-08_13h52.54.423,scalar-implicatures,2024.2.4,60.019290199806505,2025-04-08 13h52.57.095505 +0200,
,,,,,,,,,,,,,,,,,,,,,,1.109579400000257,1.123490700000275,1.5083322999998927,space,0.38381349999963277,None,,,,,,,,673314,001,2025-04-08_13h52.54.423,scalar-implicatures,2024.2.4,60.019290199806505,2025-04-08 13h52.57.095505 +0200,
30,fermé/ouvert,None,filler-true,Paul,le magasin est fermé,le magasin n'est pas ouvert,0,0,0,0,0,0,29,1.523145800000293,,,,,,,,,,,,,,1.516412599999967,1.523145800000293,2.7898408999999447,2.7748303000003034,2.7817558000001554,2.7898408999999447,2.7898408999999447,,,,,,,,
