id,scale_term,scale_type,condition,speaker,sentence,negation,thisN,thisTrialN,thisRepN,respSI.keys,respSI.rt,respSI.duration,word,status,corrAns,respLDT.keys,respLDT.corr,respLDT.rt,respLDT.duration,implicatures.thisRepN,implicatures.thisTrialN,implicatures.thisN,implicatures.thisIndex,lexTALE.thisRepN,lexTALE.thisTrialN,lexTALE.thisN,lexTALE.thisIndex,thisRow.t,notes,welcome.started,keyWelcome.started,welcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.duration,taskSI.started,keySI.started,taskSI.stopped,keySI.keys,keySI.rt,keySI.duration,fix.started,fix_rand.started,fix_rand.stopped,fix.stopped,stimSI.started,textSI.started,respSI.started,stimSI.stopped,implicatures.respSI.keys,implicatures.respSI.rt,implicatures.respSI.duration,taskLDT.started,keyLDT.started,taskLDT.stopped,keyLDT.keys,keyLDT.rt,keyLDT.duration,stimLDT.started,textLDT.started,respLDT.started,stimLDT.stopped,lexTALE.respLDT.keys,lexTALE.respLDT.corr,lexTALE.respLDT.rt,lexTALE.respLDT.duration,saving.started,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,46,46,0,,,,indicible,word,j,j,1,0.8843040000001565,None,,,,,0,46,46,81,372.89200509999955,,,,,,,,,,,,,,372.8766520999998,372.89200509999955,373.39196549999997,373.3765405999993,,,,,,,,,,,,,,373.37758869999925,373.39196549999997,373.39196549999997,374.29351039999983,j,1,0.8843040000001565,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,47,47,0,,,,ennemi,word,j,j,1,0.5412618999998813,None,,,,,0,47,47,18,374.3088315999994,,,,,,,,,,,,,,374.2935942999993,374.3088315999994,374.7090393999997,374.6930810999993,,,,,,,,,,,,,,374.6941784999999,374.7090393999997,374.7090393999997,375.2600631999994,j,1,0.5412618999998813,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,48,48,0,,,,escroc,word,j,f,0,0.9383416999999099,None,,,,,0,48,48,36,375.2753071999996,,,,,,,,,,,,,,375.2601421999998,375.2753071999996,375.7089933999996,375.6932326999995,,,,,,,,,,,,,,375.6942610999995,375.7089933999996,375.7089933999996,376.6609205999994,f,0,0.9383416999999099,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,49,49,0,,,,capeline,word,j,f,0,0.6712006999996447,None,,,,,0,49,49,57,376.67599019999943,,,,,,,,,,,,,,376.66100259999985,376.67599019999943,377.39215029999923,377.37669239999923,,,,,,,,,,,,,,377.37787839999964,377.39215029999923,377.39215029999923,378.07777369999985,f,0,0.6712006999996447,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,50,50,0,,,,metter,nonword,f,f,1,0.8484753999991881,None,,,,,0,50,50,20,378.09234539999943,,,,,,,,,,,,,,378.07786549999946,378.09234539999943,378.4589253999993,378.44351860000006,,,,,,,,,,,,,,378.44455219999963,378.4589253999993,378.4589253999993,379.31020139999964,f,1,0.8484753999991881,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,51,51,0,,,,fascine,word,j,f,0,2.458253299999342,None,,,,,0,51,51,3,379.32578229999945,,,,,,,,,,,,,,379.31028160000005,379.32578229999945,379.7761795999995,379.7600864999995,,,,,,,,,,,,,,379.76115279999976,379.7761795999995,379.7761795999995,382.24350739999954,f,0,2.458253299999342,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,52,52,0,,,,caddie,word,j,f,0,0.5459694000001036,None,,,,,0,52,52,63,382.2596451999998,,,,,,,,,,,,,,382.24358849999953,382.2596451999998,382.74247229999946,382.72702690000006,,,,,,,,,,,,,,382.72803659999954,382.74247229999946,382.74247229999946,383.2933622999999,f,0,0.5459694000001036,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,53,53,0,,,,bouton,word,j,j,1,0.5965220999996745,None,,,,,0,53,53,56,383.3094128999992,,,,,,,,,,,,,,383.2934417999995,383.3094128999992,383.87590889999956,383.8601644999999,,,,,,,,,,,,,,383.8612183999994,383.87590889999956,383.87590889999956,384.47700449999957,j,1,0.5965220999996745,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,54,54,0,,,,bouilloire,word,j,f,0,0.7878227000001061,None,,,,,0,54,54,75,384.4924717999993,,,,,,,,,,,,,,384.4770835999998,384.4924717999993,384.87565709999944,384.8601811999997,,,,,,,,,,,,,,384.8615065999993,384.87565709999944,384.87565709999944,385.67690459999994,f,0,0.7878227000001061,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,55,55,0,,,,salière,word,j,j,1,1.631805699999859,None,,,,,0,55,55,23,385.69221429999925,,,,,,,,,,,,,,385.67698459999974,385.69221429999925,386.1256973999998,386.11043960000006,,,,,,,,,,,,,,386.11159729999963,386.1256973999998,386.1256973999998,387.7608948999996,j,1,1.631805699999859,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,56,56,0,,,,canoter,word,j,f,0,0.6416217000005418,None,,,,,0,56,56,6,387.7760748999999,,,,,,,,,,,,,,387.76098699999966,387.7760748999999,388.17586819999997,388.16034369999943,,,,,,,,,,,,,,388.1613742999998,388.17586819999997,388.17586819999997,388.8269402999995,f,0,0.6416217000005418,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,57,57,0,,,,cheveux,word,j,j,1,0.8919999999998254,None,,,,,0,57,57,0,388.8424116999995,,,,,,,,,,,,,,388.8270199999997,388.8424116999995,389.4425472999992,389.4268628,,,,,,,,,,,,,,389.4279480999994,389.4425472999992,389.4425472999992,390.3556848999997,j,1,0.8919999999998254,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,58,58,0,,,,chameau,word,j,j,1,1.0841228999997838,None,,,,,0,58,58,55,390.35932049999974,,,,,,,,,,,,,,390.35576299999957,390.35932049999974,390.75940699999956,390.7439147999994,,,,,,,,,,,,,,390.74494819999927,390.75940699999956,390.75940699999956,391.84389909999936,j,1,1.0841228999997838,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,59,59,0,,,,amadouer,word,j,f,0,0.5664408000002368,None,,,,,0,59,59,42,391.85935139999947,,,,,,,,,,,,,,391.84398039999996,391.85935139999947,392.40919889999986,392.3939284999997,,,,,,,,,,,,,,392.39493949999996,392.40919889999986,392.40919889999986,392.97713999999996,f,0,0.5664408000002368,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,60,60,0,,,,clouer,word,j,j,1,0.9458961000000272,None,,,,,0,60,60,26,392.9960695,,,,,,,,,,,,,,392.9772272,392.9960695,393.3927077999997,393.37703369999963,,,,,,,,,,,,,,393.37807669999984,393.3927077999997,393.3927077999997,394.34409229999983,j,1,0.9458961000000272,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,61,61,0,,,,fenêtre,word,j,j,1,0.6358952999999019,None,,,,,0,61,61,61,394.35953960000006,,,,,,,,,,,,,,394.34417269999994,394.35953960000006,394.9096991999995,394.89373909999995,,,,,,,,,,,,,,394.8954813999999,394.9096991999995,394.9096991999995,395.5604069000001,j,1,0.6358952999999019,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,62,62,0,,,,semonce,word,j,f,0,0.9420693000001847,None,,,,,0,62,62,5,395.5760806999997,,,,,,,,,,,,,,395.5604900999997,395.5760806999997,396.1926496999995,396.17722520000007,,,,,,,,,,,,,,396.1783173999993,396.1926496999995,396.1926496999995,397.14449109999987,f,0,0.9420693000001847,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,63,63,0,,,,alourdir,word,j,f,0,0.6888749999998254,None,,,,,0,63,63,47,397.1595841999997,,,,,,,,,,,,,,397.1445842999992,397.1595841999997,397.5427557999992,397.52742839999974,,,,,,,,,,,,,,397.5285559999993,397.5427557999992,397.5427557999992,398.2437491999999,f,0,0.6888749999998254,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,64,64,0,,,,procoreux,nonword,f,f,1,0.5940447000002678,None,,,,,0,64,64,78,398.25949669999954,,,,,,,,,,,,,,398.2438306999993,398.25949669999954,398.70964229999936,398.6960296999996,,,,,,,,,,,,,,398.6970885999999,398.70964229999936,398.70964229999936,399.31347949999963,f,1,0.5940447000002678,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,65,65,0,,,,honteur,nonword,f,j,0,0.6715862000000925,None,,,,,0,65,65,59,399.32658679999986,,,,,,,,,,,,,,399.3135616999998,399.32658679999986,399.6931244999996,399.6776755000001,,,,,,,,,,,,,,399.67868799999997,399.6931244999996,399.6931244999996,400.37795769999957,j,0,0.6715862000000925,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,66,66,0,,,,poisson,word,j,j,1,0.5503587999992305,None,,,,,0,66,66,40,400.39290039999923,,,,,,,,,,,,,,400.3780492999995,400.39290039999923,400.80945259999953,400.7941603999998,,,,,,,,,,,,,,400.7951717999995,400.80945259999953,400.80945259999953,401.3610125999994,j,1,0.5503587999992305,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,67,67,0,,,,huif,nonword,f,f,1,0.8094442999999956,None,,,,,0,67,67,4,401.37647059999927,,,,,,,,,,,,,,401.36110089999966,401.37647059999927,401.8262672999999,401.8113416999995,,,,,,,,,,,,,,401.81219749999946,401.8262672999999,401.8262672999999,402.64392319999934,f,1,0.8094442999999956,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,68,68,0,,,,dauphin,word,j,j,1,0.613936100000501,None,,,,,0,68,68,51,402.6595578999995,,,,,,,,,,,,,,402.64400169999954,402.6595578999995,403.14278849999937,403.1274263999994,,,,,,,,,,,,,,403.1285369999996,403.14278849999937,403.14278849999937,403.76077970000006,j,1,0.613936100000501,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,69,69,0,,,,vicelard,word,j,f,0,0.7019075000007433,None,,,,,0,69,69,68,403.77624689999993,,,,,,,,,,,,,,403.76085859999966,403.77624689999993,404.2928544999995,404.27756729999965,,,,,,,,,,,,,,404.2786679999999,404.2928544999995,404.2928544999995,405.01135259999955,f,0,0.7019075000007433,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,70,70,0,,,,racaille,word,j,f,0,0.627907299999606,None,,,,,0,70,70,10,405.0265210999996,,,,,,,,,,,,,,405.01143909999973,405.0265210999996,405.39287590000004,405.3775044999993,,,,,,,,,,,,,,405.37868939999953,405.39287590000004,405.39287590000004,406.03658519999954,f,0,0.627907299999606,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,71,71,0,,,,agire,nonword,f,f,1,1.4242742999995244,None,,,,,0,71,71,70,406.04297719999977,,,,,,,,,,,,,,406.03666859999976,406.04297719999977,406.57651799999985,406.5608416999994,,,,,,,,,,,,,,406.56184719999965,406.57651799999985,406.57651799999985,408.01105860000007,f,1,1.4242742999995244,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,72,72,0,,,,balai,word,j,f,0,0.6761330999997881,None,,,,,0,72,72,66,408.0267811999993,,,,,,,,,,,,,,408.0111473999996,408.0267811999993,408.6097227999999,408.5944278999996,,,,,,,,,,,,,,408.59563789999993,408.6097227999999,408.6097227999999,409.2944895999999,f,0,0.6761330999997881,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,73,73,0,,,,occire,word,j,f,0,0.7363484000006792,None,,,,,0,73,73,32,409.3099373999994,,,,,,,,,,,,,,409.29456909999953,409.3099373999994,409.67647020000004,409.6613720999994,,,,,,,,,,,,,,409.6624245999992,409.67647020000004,409.67647020000004,410.42821169999934,f,0,0.7363484000006792,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,74,74,0,,,,boutard,nonword,f,f,1,0.9581994999998642,None,,,,,0,74,74,72,410.4428586999993,,,,,,,,,,,,,,410.4283056999993,410.4428586999993,410.77665649999926,410.7609690999998,,,,,,,,,,,,,,410.7620560999994,410.77665649999926,410.77665649999926,411.7441308999996,f,1,0.9581994999998642,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,75,75,0,,,,pinceau,word,j,j,1,0.7743388999997478,None,,,,,0,75,75,39,411.760045,,,,,,,,,,,,,,411.7442113999996,411.760045,412.12653919999957,412.1112039999998,,,,,,,,,,,,,,412.11228570000003,412.12653919999957,412.12653919999957,412.9112146999996,j,1,0.7743388999997478,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,76,76,0,,,,sentuelle,nonword,f,f,1,0.949064599999474,None,,,,,0,76,76,46,412.93602219999957,,,,,,,,,,,,,,412.91129490000003,412.93602219999957,413.4598189999997,413.4444211,,,,,,,,,,,,,,413.4454851999999,413.4598189999997,413.4598189999997,414.4110078999993,f,1,0.949064599999474,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,77,77,0,,,,cadenas,word,j,f,0,0.5256103000001531,None,,,,,0,77,77,9,414.43636889999925,,,,,,,,,,,,,,414.4110886999997,414.43636889999925,415.0433229999999,415.02795849999984,,,,,,,,,,,,,,415.0293529999999,415.0433229999999,415.0433229999999,415.5779187999997,f,0,0.5256103000001531,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,78,78,0,,,,fosse,word,j,f,0,1.021289600000273,None,,,,,0,78,78,21,415.5932880999999,,,,,,,,,,,,,,415.5779967999997,415.5932880999999,416.1266147999995,416.11135190000005,,,,,,,,,,,,,,416.11252089999925,416.1266147999995,416.1266147999995,417.1613637999999,f,0,1.021289600000273,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,79,79,0,,,,cloche,word,j,j,1,0.8024596000004749,None,,,,,0,79,79,2,417.1769226999995,,,,,,,,,,,,,,417.16144449999956,417.1769226999995,417.74348029999965,417.73693399999956,,,,,,,,,,,,,,417.73815549999927,417.74348029999965,417.74348029999965,418.5611098999998,j,1,0.8024596000004749,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,80,80,0,,,,amorce,word,j,f,0,0.7316460000001825,None,,,,,0,80,80,53,418.5768685999992,,,,,,,,,,,,,,418.56119189999936,418.5768685999992,418.9933300999992,418.9780211999996,,,,,,,,,,,,,,418.9792172999996,418.9933300999992,418.9933300999992,419.72785639999984,f,0,0.7316460000001825,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,81,81,0,,,,joueux,nonword,f,j,0,0.7080823000005694,None,,,,,0,81,81,69,419.7434596999992,,,,,,,,,,,,,,419.7279374,419.7434596999992,420.1269162999997,420.11141959999986,,,,,,,,,,,,,,420.1124482999994,420.1269162999997,420.1269162999997,420.8445204999998,j,0,0.7080823000005694,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,82,82,0,,,,réporce,nonword,f,j,0,1.2449090999998589,None,,,,,0,82,82,82,420.85998109999946,,,,,,,,,,,,,,420.8446049999993,420.85998109999946,421.36010559999977,421.34452619999956,,,,,,,,,,,,,,421.34580319999986,421.36010559999977,421.36010559999977,422.61117639999975,j,0,1.2449090999998589,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,83,83,0,,,,pourcine,nonword,f,j,0,0.7736352000001716,None,,,,,0,83,83,11,422.62679469999966,,,,,,,,,,,,,,422.61125599999923,422.62679469999966,423.1934133999994,423.1778807999999,,,,,,,,,,,,,,423.17902159999994,423.1934133999994,423.1934133999994,423.97811550000006,j,0,0.7736352000001716,None,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.97817059999943,,,,,,,
